RR 
ID Tempo_de_Chegada Tempo_de_finalizacao Tempo_de_Processamento Tempo_de_Espera Tempo_de_Turnaround 
762 36741 1258090 2255 18654 20921 
765 36910 1259286 1622 13490 15112 
766 36998 1259658 1584 13149 14734 
755 36440 1264408 3640 29929 33578 
767 37030 1268835 2404 20364 22768 
775 37284 1268969 994 8307 9311 
769 37093 1270467 2165 18207 20378 
773 37200 1271883 1475 12312 13793 
774 37280 1272162 1369 11507 12876 
768 37060 1273643 2781 22952 25733 
776 37332 1274853 1080 9365 10445 
781 37580 1276868 510 4196 4706 
770 37167 1277735 2603 21293 23900 
777 37342 1280470 1236 10398 11635 
772 37198 1281168 2569 21247 23825 
786 37849 1282839 256 2113 2369 
771 37173 1283847 3013 25012 28047 
779 37481 1284457 1540 12448 13990 
788 37901 1284774 200 1735 1935 
784 37780 1285270 901 7500 8402 
789 37958 1287734 404 3483 3887 
780 37567 1288160 1766 14511 16277 
787 37891 1291072 1045 8845 9904 
783 37691 1294213 2079 17274 19360 
778 37402 1295931 2945 24017 26962 
790 37959 1297648 1412 11771 13191 
782 37672 1298079 2664 21772 24436 
785 37786 1299205 2325 19145 21470 
793 38096 1299879 1308 10828 12145 
792 38051 1300392 1601 13509 15122 
791 38023 1302237 1831 15622 17463 
794 38160 1309114 2273 18673 20954 
799 38446 1309381 1229 10072 11302 
796 38300 1313433 2042 17168 19220 
797 38369 1313586 1924 15731 17655 
800 38536 1314133 1634 13294 14928 
802 38699 1316547 1735 14420 16155 
808 39146 1317041 305 2587 2908 
809 39212 1317625 102 976 1078 
806 38958 1318879 585 4861 5446 
795 38237 1319744 3055 25583 28672 
813 39394 1321647 218 1685 1903 
807 39050 1325605 1271 10744 12019 
810 39237 1327599 1113 9445 10558 
798 38409 1327651 3262 26734 30003 
801 38635 1330811 3346 27585 30932 
811 39275 1331001 1445 11919 13376 
816 39557 1331120 401 3120 3521 
803 38734 1331638 3156 26223 29401 
804 38825 1333443 2647 21670 24329 
805 38898 1333875 2609 21870 24494 
814 39405 1334647 1425 11575 13000 
818 39612 1334714 430 3473 3903 
823 39809 1336546 289 2381 2671 
812 39303 1337764 1988 16890 18885 
815 39479 1339452 1519 12324 13847 
819 39618 1340866 1043 8815 9865 
821 39768 1342899 1194 10057 11261 
817 39599 1346349 2000 16694 18698 
831 40137 1350370 439 3582 4021 
829 40041 1350408 1026 8516 9542 
824 39870 1352441 1925 15869 17794 
825 39956 1352929 1944 16271 18215 
835 40246 1354987 218 1840 2058 
820 39679 1355889 2667 22067 24769 
830 40135 1356213 1405 11903 13314 
827 40000 1357057 2086 17206 19293 
822 39801 1357200 2553 21197 23757 
833 40173 1360135 1044 8683 9727 
828 40009 1365903 2833 23614 26451 
838 40287 1367412 1181 10018 11199 
841 40333 1367542 800 6607 7407 
834 40238 1368316 1715 14160 15875 
826 39978 1369458 3533 29375 32912 
840 40325 1371774 1538 13030 14574 
846 40616 1380450 1156 9836 10992 
837 40282 1383049 2902 24239 27160 
847 40630 1384657 1386 11497 12883 
832 40153 1385208 3802 31021 34838 
851 40939 1386661 156 1297 1453 
836 40280 1386875 3477 28389 31888 
853 41077 1388817 191 1751 1942 
839 40289 1389433 3497 28871 32376 
852 40988 1390167 362 3144 3506 
845 40554 1391099 2439 20340 22783 
842 40341 1393707 3010 24762 27804 
843 40378 1399480 3473 28576 32068 
844 40471 1399718 3478 28698 32176 
848 40718 1399872 2041 17373 19422 
850 40866 1402726 1914 16155 18069 
857 41290 1403671 1332 11214 12572 
862 41428 1405176 268 2182 2450 
858 41293 1405476 1265 10504 11769 
856 41202 1409917 2098 17644 19750 
855 41145 1410066 2210 18411 20633 
864 41529 1411652 704 5772 6476 
849 40807 1415196 3415 28708 32147 
865 41573 1415474 1060 8938 9998 
854 41085 1422039 3574 29625 33222 
859 41308 1422661 2503 20678 23181 
871 41926 1424228 239 1950 2189 
861 41377 1424441 2607 21956 24569 
860 41345 1427392 2951 24717 27674 
872 41960 1428945 674 5610 6284 
868 41821 1430047 1973 16407 18395 
863 41457 1432357 3080 25603 28686 
867 41736 1436373 2828 23470 26307 
866 41637 1437594 2972 24698 27677 
869 41859 1441632 2871 23563 26436 
870 41863 1442130 2866 23773 26656 
881 42325 1443904 243 2029 2272 
874 42076 1446445 2322 19663 22004 
880 42293 1446844 1003 8247 9250 
877 42212 1449145 2039 17036 19098 
878 42218 1449586 1869 15351 17229 
887 42482 1451977 252 2139 2391 
873 41989 1454981 3312 27418 30753 
875 42091 1458418 3367 27659 31026 
879 42267 1458725 2381 19962 22352 
876 42131 1459094 3274 26869 30149 
892 42741 1467123 863 7166 8029 
883 42339 1469585 2743 22938 25681 
888 42550 1471294 2084 17233 19317 
885 42474 1471698 2679 22175 24854 
884 42377 1473902 2960 24474 27457 
894 42815 1475104 589 4926 5519 
882 42339 1475235 3572 29512 33105 
891 42675 1475904 1850 15329 17179 
889 42626 1475979 2244 18751 20998 
886 42474 1478039 3064 25824 28894 
901 43202 1478468 261 2228 2489 
897 43048 1482604 940 7762 8702 
896 43008 1483717 1276 10726 12019 
890 42645 1485615 2942 24255 27197 
900 43140 1486175 1083 9188 10271 
905 43355 1487885 455 3713 4168 
898 43055 1488143 1394 11645 13039 
895 42911 1488499 1859 15339 17205 
906 43388 1489334 395 3324 3719 
899 43086 1492506 1794 15477 17271 
893 42748 1493346 2827 23396 26223 
904 43300 1497674 1621 13449 15070 
910 43534 1501656 1418 11735 13157 
912 43587 1507203 1549 13143 14697 
903 43272 1507279 3064 25747 28811 
907 43473 1507377 2209 18989 21202 
908 43481 1507982 2164 17925 20097 
919 43993 1509054 111 961 1072 
915 43797 1509317 804 6839 7661 
920 44058 1510213 115 1044 1159 
917 43877 1513660 695 5686 6381 
913 43646 1514292 2251 18681 20946 
911 43557 1514711 2731 22622 25377 
902 43226 1515647 4079 33515 37608 
909 43500 1518380 3246 26991 30237 
922 44167 1519521 1005 8303 9308 
921 44144 1520486 1189 9970 11169 
914 43742 1525305 2977 24653 27631 
926 44277 1526701 1185 9862 11054 
924 44179 1528353 1501 12551 14061 
930 44469 1529358 436 3617 4053 
923 44175 1532343 1966 16701 18683 
927 44322 1535388 1802 15206 17008 
928 44408 1535456 1702 14233 15935 
916 43838 1536648 3175 26249 29445 
929 44429 1538448 1881 16076 17962 
932 44556 1538491 1062 9070 10138 
918 43952 1538847 3419 28038 31470 
925 44211 1539008 2646 21640 24297 
938 44834 1540652 243 1961 2204 
935 44746 1545394 1061 8945 10006 
939 44924 1546046 828 6723 7555 
941 45023 1546638 798 6822 7630 
944 45116 1548201 231 1924 2155 
940 44958 1550460 1263 10350 11613 
934 44682 1550937 2017 16569 18594 
946 45235 1550953 296 2456 2752 
947 45272 1551849 149 1240 1389 
942 45066 1555248 1595 12991 14596 
931 44470 1555354 3097 25555 28653 
951 45491 1557044 182 1614 1796 
948 45316 1560048 985 8126 9111 
933 44595 1560489 3351 27768 31131 
936 44763 1562058 2845 23757 26602 
937 44804 1563138 2857 23633 26490 
949 45374 1568426 1882 15591 17473 
943 45085 1570894 2702 22798 25500 
953 45616 1570898 1504 12350 13854 
954 45681 1572390 1308 11023 12342 
959 46013 1573912 326 2692 3018 
955 45730 1576390 1707 14182 15901 
945 45200 1577731 3350 27743 31093 
956 45820 1580763 1979 16720 18705 
963 46356 1581733 577 4766 5343 
958 45934 1582704 1510 12758 14278 
957 45857 1582731 2120 17470 19593 
964 46445 1584192 677 5784 6461 
961 46176 1584620 1289 10935 12230 
952 45567 1584727 3136 26229 29373 
967 46584 1585324 280 2340 2620 
950 45433 1585948 3666 30432 34099 
970 46739 1588451 411 3420 3831 
965 46482 1590954 1075 9106 10191 
969 46720 1591295 747 6346 7103 
968 46681 1592849 1084 9012 10118 
971 46780 1593048 882 7439 8321 
962 46268 1593251 2077 17262 19339 
960 46086 1594278 2514 20866 23380 
975 47017 1596858 609 5295 5904 
977 47129 1596885 419 3606 4036 
973 46853 1598447 1351 11135 12499 
966 46576 1602020 2188 18099 20287 
981 47294 1603418 712 5838 6560 
985 47403 1604678 132 1128 1260 
978 47207 1605225 1322 10839 12177 
987 47476 1605578 29 324 353 
982 47324 1607452 1128 9439 10567 
976 47033 1609766 1974 16494 18471 
984 47357 1610745 893 7825 8725 
980 47230 1612880 1982 16609 18602 
983 47353 1613692 1626 13612 15245 
974 46949 1614467 2806 23210 26016 
979 47212 1619043 2762 23030 25792 
986 47407 1619460 1605 13177 14782 
992 47746 1620280 794 6606 7400 
972 46817 1620900 3850 31718 35576 
989 47544 1621088 1457 12179 13636 
988 47530 1621931 1772 14576 16353 
996 47878 1623007 366 3181 3547 
994 47792 1623648 1012 8163 9181 
991 47655 1626947 1908 14292 16202 
993 47749 1632237 2501 16025 18545 
999 48024 1632355 1787 9480 11267 
990 47575 1632367 2993 19608 22601 
997 47935 1634319 2563 11467 14039 
998 48021 1634526 2582 11044 13626 
995 47870 1634980 3244 12684 15937 
